                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1910                                     1443                  8.0000000000000000E+000                  1.0000000000000000E-004                  3.4130922487280928E+007                  7.2865559388821225E+002                  4.4601430764538209E+003                  1.5061226613422417E+004                  2.0553498286397459E+002                  1.1372189628344731E+000                  1.0000000003626025E-099                  1.0031094176803892E-099                  5.7288434299457004E-017                  2.9356518612737825E-001                  1.0072553111017369E-099                  7.0629149424149296E-001                  1.2007594440258544E-004                  8.0000000000000000E+000                  0.0000000000000000E+000                  4.4100705437776844E+000                  1.5774932337450312E-004                  2.6113898387573680E+000                  3.5610866312531758E-001                  1.9851692107636485E-004                  6.2171155018267155E-001                  1.9018566445700295E-004                  2.0599066138828093E+000                  8.3393091501266736E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9995171674210930E+000                  2.0501996379283253E+002                  7.9993990529288066E+000                  2.0487862165101399E+002                  1.0426551425713666E+007                  4.8687198771921140E+002                  5.3116523675903520E+006                  1.4383976965951324E+004                  4.7161760179695577E-004                  8.1151575981757405E+003                  3.7337568185794123E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0770899994846165E+015                                  "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241208" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  8.0000000000000000E+000                  2.3128857511355392E+000                  3.6493487907891713E+000                 -8.0628699927904890E+000                  3.4169189318716300E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                       2                  7.9999999999959996E+000                  2.3128857511246705E+000                  3.6493487915256577E+000                 -8.0628699876358656E+000                  3.4169189377623970E+000                  7.5970000000000004E-001                  2.4019999999999994E-001                  9.9999999999988987E-005 
                                       3                  7.9999999999823688E+000                  2.3128857510876419E+000                  3.6493487938110465E+000                 -8.0628699716405752E+000                  3.4169189560420201E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                       4                  7.9999999999412896E+000                  2.3128857509760454E+000                  3.6493488012037965E+000                 -8.0628699198992280E+000                  3.4169190151726969E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                       5                  7.9999999998053939E+000                  2.3128857506068718E+000                  3.6493488174338760E+000                 -8.0628698063060860E+000                  3.4169191449884080E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                       6                  7.9999999995527586E+000                  2.3128857499205604E+000                  3.6493488385405359E+000                 -8.0628696585822954E+000                  3.4169193138090939E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                       7                  7.9999999993001234E+000                  2.3128857492342494E+000                  3.6493488738115794E+000                 -8.0628694117234865E+000                  3.4169195959226255E+000                  7.5969999999999993E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                       8                  7.9999999987084101E+000                  2.3128857476267957E+000                  3.6493489475723715E+000                 -8.0628688954800438E+000                  3.4169201858927325E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                       9                  7.9999999975343741E+000                  2.3128857444374118E+000                  3.6493490790853635E+000                 -8.0628679750410512E+000                  3.4169212377838734E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      10                  7.9999999955601497E+000                  2.3128857390742388E+000                  3.6493493280887437E+000                 -8.0628662323233282E+000                  3.4169232293897855E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      11                  7.9999999915735733E+000                  2.3128857282443644E+000                  3.6493498101071524E+000                 -8.0628628588568834E+000                  3.4169270846516944E+000                  7.5969999999999993E-001                  2.4019999999999991E-001                  1.0000000000021103E-004 
                                      12                  7.9999999840214207E+000                  2.3128857077284506E+000                  3.6493507206399700E+000                 -8.0628564866300714E+000                  3.4169343669903354E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      13                  7.9999999697773916E+000                  2.3128856690341815E+000                  3.6493524697766118E+000                 -8.0628442464759384E+000                  3.4169483554729378E+000                  7.5969999999999993E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      14                  7.9999999421526047E+000                  2.3128855939928346E+000                  3.6493550305757814E+000                 -8.0628263289070166E+000                  3.4169688326593080E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      15                  7.9999999084848969E+000                  2.3128855025399138E+000                  3.6493596837441822E+000                 -8.0627937773423941E+000                  3.4170060352486642E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      16                  7.9999998307901876E+000                  2.3128852915103111E+000                  3.6493691184575145E+000                 -8.0627278028045914E+000                  3.4170814401692988E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      17                  7.9999996827386024E+000                  2.3128848894419125E+000                  3.6493850482889503E+000                 -8.0626164937698253E+000                  3.4172086717741714E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
