                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     570                                      706                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.1755714687259435E+006                  3.5228966693380375E+004                  4.3749373801536203E+003                  1.0865901826223612E+000                  1.8144389779555863E+000                 -4.0350930532138563E+000                  6.9999999797937984E-001                  2.9799655871423189E-005                  2.7997020236474879E-001                  3.4468833607860941E-003                  1.0103427409336122E-003                  9.3805276451495376E-003                  2.0850244238750353E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999978388461E-001                  2.9797851366852742E-005                  2.7997020236474873E-001                  3.4468833607861002E-003                  1.0103427409336066E-003                  9.3805276451495376E-003                  2.0850244238750371E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999852807342E-001                  1.8136654139259556E+000                  9.9999999744204360E-001                  1.8132910714928205E+000                  2.4460797183104813E+004                  1.1944631733512528E+007                  9.2031017396698208E+009                  1.3994688022520006E-005                  1.3994688022520011E-005                  4.8983934851092111E-083                  5.6003661347428824E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.8655814181465836E+013                                  "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.1"                                 "CRMATH"                               "20241207" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logxq                                    grada                          grada_sub_gradT                   brunt_N2_dimensionless                      conv_vel_div_csound 
                                       1                  1.0000000000000000E+000                  2.5874236686955976E-001                  3.6410233449966078E+000                 -6.8034969004068069E+000                  4.6396117138303268E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.8999999999999986E+001                  3.2978995801779210E-001                  2.0472933042813482E-001                  2.7247027417350660E+002                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.5874214955717706E-001                  3.6412037313274395E+000                 -6.8022419523859430E+000                  4.6410506517160623E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.2000000000000000E+001                  3.2994427000777865E-001                  2.0455103932807248E-001                  2.7219144938302367E+002                  0.0000000000000000E+000 
                                       3                  9.9999999999650002E-001                  2.5874160784241174E-001                  3.6414625166535219E+000                 -6.8004585598472103E+000                  4.6430980521990515E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.1455931955649724E+001                  3.3016703406871428E-001                  2.0365839861244886E-001                  2.7079490802684955E+002                  0.0000000000000000E+000 
                                       4                  9.9999999999400002E-001                  2.5874106834557636E-001                  3.6418522371286075E+000                 -6.7978030995180081E+000                  4.6461511833508933E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.1221848749616356E+001                  3.3050466251954441E-001                  2.0276338658977566E-001                  2.6939596200632985E+002                  0.0000000000000000E+000 
                                       5                  9.9999999998900002E-001                  2.5873999592322805E-001                  3.6427687789355043E+000                 -6.7916970519522346E+000                  4.6531928469735444E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.0958607314841775E+001                  3.3130820754489021E-001                  2.0096515013571725E-001                  2.6658969838358195E+002                  0.0000000000000000E+000 
                                       6                  9.9999999997650002E-001                  2.5873735226450567E-001                  3.6441052893354269E+000                 -6.7831967643119002E+000                  4.6630585838530196E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.0628932137728263E+001                  3.3250943568503383E-001                  1.9643320167319292E-001                  2.5954101769546554E+002                  0.0000000000000000E+000 
                                       7                  9.9999999996400013E-001                  2.5873475979917743E-001                  3.6461480167864111E+000                 -6.7708941537245959E+000                  4.6774496257275331E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.0443697499232712E+001                  3.3438224436437169E-001                  1.9184977172250223E-001                  2.5244989568195007E+002                  0.0000000000000000E+000 
                                       8                  9.9999999993899991E-001                  2.5872971955251411E-001                  3.6503851617422707E+000                 -6.7478029178269763E+000                  4.7048767950778405E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -1.0214670164989233E+001                  3.3836573467011777E-001                  1.8254982289735283E-001                  2.3818919922082125E+002                  0.0000000000000000E+000 
                                       9                  9.9999999988900001E-001                  2.5872016055278041E-001                  3.6553018230020742E+000                 -6.7249566577532383E+000                  4.7327588205381934E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.9546770212133424E+000                  3.4309469871772463E-001                  1.6380472727517092E-001                  2.0992462176690125E+002                  0.0000000000000000E+000 
                                      10                  9.9999999985774990E-001                  2.5871449204106989E-001                  3.6582388429974748E+000                 -6.7126559728179380E+000                  4.7480669431044058E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.8469477249328907E+000                  3.4588159741271957E-001                  1.5216344070268983E-001                  1.9270947404677949E+002                  0.0000000000000000E+000 
                                      11                  9.9999999984212506E-001                  2.5871173685456339E-001                  3.6602257802108817E+000                 -6.7047758620084634E+000                  4.7579808250528322E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.8016866364366120E+000                  3.4773279701877752E-001                  1.4637914699601154E-001                  1.8426892298696407E+002                  0.0000000000000000E+000 
                                      12                  9.9999999982650001E-001                  2.5870903115803973E-001                  3.6632468080558431E+000                 -6.6934072710236503E+000                  4.7724401688236293E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.7607005208731064E+000                  3.5048365020860817E-001                  1.4061689497382299E-001                  1.7594352719464123E+002                  0.0000000000000000E+000 
                                      13                  9.9999999979525023E-001                  2.5870375943659363E-001                  3.6673871018380679E+000                 -6.6790798322835769E+000                  4.7910004940030531E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.6887760895675434E+000                  3.5412803748347926E-001                  1.2920131721640513E-001                  1.5968400488694982E+002                  0.0000000000000000E+000 
                                      14                  9.9999999976400011E-001                  2.5869865860982660E-001                  3.6737246579243386E+000                 -6.6591156092223711E+000                  4.8174346834051684E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.6270879970298928E+000                  3.5934362273537801E-001                  1.1790168574627025E-001                  1.4392033038990871E+002                  0.0000000000000000E+000 
                                      15                  9.9999999970150011E-001                  2.5868891480415229E-001                  3.6803293904375760E+000                 -6.6409277337320995E+000                  4.8423539751888969E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.5250556645346123E+000                  3.6432023825208981E-001                  9.5690864859027225E-002                  1.1390614841425257E+002                  0.0000000000000000E+000 
                                      16                  9.9999999967025011E-001                  2.5868424248643657E-001                  3.6847839453024429E+000                 -6.6296074435051020E+000                  4.8582070104457991E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.4818151957815964E+000                  3.6737863028487844E-001                  8.4830036237554807E-002                  9.9705732496727109E+001                  0.0000000000000000E+000 
                                      17                  9.9999999963900010E-001                  2.5867969023843912E-001                  3.6915243601176790E+000                 -6.6137098632758269E+000                  4.8809525928321005E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.4424927980943423E+000                  3.7155799717413857E-001                  7.4195156991697542E-002                  8.6120627371450141E+001                  0.0000000000000000E+000 
                                      18                  9.9999999957650021E-001                  2.5867091258714436E-001                  3.7006505569602415E+000                 -6.5943754728705350E+000                  4.9095400558874154E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.3731465853332736E+000                  3.7640975582788228E-001                  5.4642635136582907E-002                  6.1872152579405224E+001                  0.0000000000000000E+000 
                                      19                  9.9999999951400009E-001                  2.5866251664003770E-001                  3.7097721970760258E+000                 -6.5767811599021302E+000                  4.9363634151607361E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.3133637307377057E+000                  3.8039039811994591E-001                  3.8241184314047605E-002                  4.2257535755114418E+001                  0.0000000000000000E+000 
                                      20                  9.9999999945150009E-001                  2.5865445357673578E-001                  3.7165557172201669E+000                 -6.5645487387527011E+000                  4.9554481752700035E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.2608233680892695E+000                  3.8282160807488314E-001                  2.4846064925582112E-002                  2.6811352782957318E+001                  0.0000000000000000E+000 
                                      21                  9.9999999942025009E-001                  2.5865053385148101E-001                  3.7210302536429976E+000                 -6.5567910985971869E+000                  4.9677212310983547E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.2367592426899741E+000                  3.8419262888149314E-001                  1.8903984337173330E-002                  2.0164863279828694E+001                  0.0000000000000000E+000 
                                      22                  9.9999999938900019E-001                  2.5864668341785130E-001                  3.7276678778334524E+000                 -6.5457002250044978E+000                  4.9855046493906290E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                 -9.2139587897574451E+000                  3.8590242194434859E-001                  1.3070183786577871E-002                  1.3785924381198441E+001                  0.0000000000000000E+000 
                                      23                  9.9999999932650008E-001                  2.5863917642849482E-001                  3.7364044921490729E+000                 -6.5318664857283819E+000                  5.0081384045892898E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.1716623999409954E+000                  3.8757515575696416E-001                  6.6511625576470834E-004                  6.8631794419600134E-001                  0.0000000000000000E+000 
                                      24                  9.9999999926400007E-001                  2.5863190442248241E-001                  3.7450689231279060E+000                 -6.5190721727142762E+000                  5.0296521824169380E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.1331221856625007E+000                  3.8860195261416308E-001                 -1.4719143069904184E-002                 -1.4866780929243552E+001                  5.8232429134744889E-003 
                                      25                  9.9999999920149996E-001                  2.5862484317527079E-001                  3.7537867320493881E+000                 -6.5073401960989301E+000                  5.0501516411630423E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.0977250795254978E+000                  3.8902481219480245E-001                 -3.6521491245920135E-002                 -3.6119433058397291E+001                  1.7842737364360445E-002 
                                      26                  9.9999999913900006E-001                  2.5861796979548485E-001                  3.7627166257824376E+000                 -6.4967405954779762E+000                  5.0697281591621088E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.0649968485463450E+000                  3.8885224520893996E-001                 -6.7275956142869853E-002                 -6.5147684271672688E+001                  3.7004733061336149E-002 
                                      27                  9.9999999907650006E-001                  2.5861126182546390E-001                  3.7719686035320823E+000                 -6.4873060856773321E+000                  5.0884612979717421E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.0345631002237390E+000                  3.8804363308713574E-001                 -1.0549289854068922E-001                 -9.9989546502626126E+001                  6.3949932118132394E-002 
                                      28                  9.9999999901400005E-001                  2.5860469770547334E-001                  3.7815174379270857E+000                 -6.4789434143347089E+000                  5.1064207562489745E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -9.0061230850587890E+000                  3.8653256509645306E-001                 -1.4445457756089741E-001                 -1.3395559521066855E+002                  9.5295021443287914E-002 
                                      29                  9.9999999895150005E-001                  2.5859825848426132E-001                  3.7912155161039967E+000                 -6.4714450740951257E+000                  5.1236679354813308E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.9794315651986363E+000                  3.8427154154417076E-001                 -1.7694785747844805E-001                 -1.6049963361237283E+002                  1.2589576388546214E-001 
                                      30                  9.9999999888900004E-001                  2.5859192920646823E-001                  3.7990781578852908E+000                 -6.4658254913637991E+000                  5.1371946032784681E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.9542859410591316E+000                  3.8185812017424087E-001                 -1.9938722968318645E-001                 -1.7692049865324350E+002                  1.5242968450187147E-001 
                                      31                  9.9999999884993751E-001                  2.5858802412639287E-001                  3.8050457243511611E+000                 -6.4617035816778969E+000                  5.1473207542839310E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.9392785573267766E+000                  3.7965414988992452E-001                 -2.0858357745567802E-001                 -1.8260434213492832E+002                  1.6644043194594937E-001 
                                      32                  9.9999999881087498E-001                  2.5858415583043598E-001                  3.8138164385337383E+000                 -6.4557742378417275E+000                  5.1620811096605088E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.9247724902451928E+000                  3.7578710965048245E-001                 -2.1450909278438618E-001                 -1.8535697341946593E+002                  1.7827497256849392E-001 
                                      33                  9.9999999873275003E-001                  2.5857652384388718E-001                  3.8249895685350390E+000                 -6.4481065453703872E+000                  5.1810135328341484E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8971377001045600E+000                  3.6969043158096881E-001                 -2.1748060896834370E-001                 -1.8331229774749210E+002                  1.9586974337465810E-001 
                                      34                  9.9999999865462497E-001                  2.5856902502956980E-001                  3.8329014376972332E+000                 -6.4424189057589558E+000                  5.1946911015694708E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8711566467163383E+000                  3.6452373911565916E-001                 -2.1351758184841835E-001                 -1.7584862470128766E+002                  2.0674844896541764E-001 
                                      35                  9.9999999861556244E-001                  2.5856532426238948E-001                  3.8379918213389699E+000                 -6.4386816730393202E+000                  5.2035761847530217E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8587266455650653E+000                  3.6080660283955607E-001                 -2.1026170069137140E-001                 -1.7130134748908316E+002                  2.1039040671028714E-001 
                                      36                  9.9999999857649990E-001                  2.5856165511137802E-001                  3.8453550788742183E+000                 -6.4331436169055900E+000                  5.2165724371001447E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8466425285170249E+000                  3.5486574915163349E-001                 -2.0654201237080938E-001                 -1.6655799300988738E+002                  2.1312116588051891E-001 
                                      37                  9.9999999849837506E-001                  2.5855440951900305E-001                  3.8545461418794980E+000                 -6.4257306968969896E+000                  5.2333181701175091E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8234385099180983E+000                  3.4651637203637153E-001                 -1.9821645138850746E-001                 -1.5683669346511928E+002                  2.1765022281748841E-001 
                                      38                  9.9999999842025011E-001                  2.5854728619774386E-001                  3.8631155281753209E+000                 -6.4183353298187207E+000                  5.2494431527606249E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.8014116359639747E+000                  3.3780246205439113E-001                 -1.8931977071748596E-001                 -1.4724367107885371E+002                  2.2054324245542764E-001 
                                      39                  9.9999999834212516E-001                  2.5854028280705893E-001                  3.8691192943961918E+000                 -6.4127569269593696E+000                  5.2611565035216259E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.7804482173664073E+000                  3.3118586549625822E-001                 -1.8030947731741331E-001                 -1.3808056185459802E+002                  2.2235284173166978E-001 
                                      40                  9.9999999830306263E-001                  2.5853682567757108E-001                  3.8729745005758227E+000                 -6.4090685863034036E+000                  5.2687937357028529E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.7703341529121257E+000                  3.2672331457514914E-001                 -1.7584611809108208E-001                 -1.3370798706522328E+002                  2.2277424228254178E-001 
                                      41                  9.9999999826400010E-001                  2.5853339770267109E-001                  3.8785454737842042E+000                 -6.4035792395316795E+000                  5.2800038701408019E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.7604502791595262E+000                  3.1999552230294176E-001                 -1.7142098715436155E-001                 -1.2947897340711933E+002                  2.2285122785944309E-001 
                                      42                  9.9999999818587526E-001                  2.5852662762611950E-001                  3.8854875717882198E+000                 -6.3962226842258092E+000                  5.2945152179106261E+000                  6.9999999981354866E-001                  2.8000000018645133E-001                  2.0000000000000018E-002                 -8.7413327917302155E+000                  3.1120005710670784E-001                 -1.6282752009948015E-001                 -1.2149629744967621E+002                  2.2263749389441115E-001 
